,song,time,lyrics
81,"Intro ""In the Stone"" [Palais des Sports 1980]",1:48,"I found that love provides the key  Unlocks the heart and souls of you and me  Love will learn to sing your song  Love is written in the stone    Every man, I meet is walking time  Free to wander, past his conscious mind  Love will come and take you home  Love is written in the stone    Do you believe, my friend, in what you claim  People of the world, all doubt the same  Bringing questions of their own  Truth is written in the stone    In the stone, you'll find the meaning  You're not standing tall  In the stone the light is shining  Ever touching all    Life experience a passing day  Time will witness, what the ole folks say  Getting stronger every day  Strength is written in the stone    Deep inside your hearts for you to keep  Lies a spark of light that never sleeps  The greatest love you've ever known  Yeah is written in the stone    In the stone, you'll find the meaning  You're not standing tall  In the stone the light is shining  Ever touching all    Never, never my darling, never you'll be alone  Never, never my darling, never you'll be alone  Ever forever my darling  True love is written in the stone    Never, never my darling, never you'll be alone  Ever forever my darling  True love is written in the stone    Never, never my darling, never you'll be alone  Ever forever my darling  True love is written in the stone    Never  Ever  Written in the stone    Never  Written in the stone    Never"
82,Je Suis Malade [Palais des Sports 1980],5:10,"Je ne rêve plus, je ne fume plus  Je n'ai même plus d'histoire  Je suis sale sans toi  Je suis laide sans toi  Je suis comme un orphelin dans un dortoir    Je n'ai plus envie de vivre dans ma vie  Ma vie cesse quand tu pars  Je n'ais plus de vie et même mon lit  Ce transforme en quai de gare  Quand tu t'en vas    Je suis malade  Complètement malade  Comme quand ma mère sortait le soir  Et qu'elle me laissait seul avec mon désespoir    Je suis malade parfaitement malade  T'arrive on ne sait jamais quand  Tu repars on ne sait jamais où  Et ça va faire bientôt deux ans  Que tu t'en fous    Comme à un rocher  Comme à un péché  Je suis accroché à toi  Je suis fatigué je suis épuisé  De faire semblant d'être heureuse quand ils sont là    Je bois toutes les nuits  Mais tous les whiskies  Pour moi on le même goût  Et tous les bateaux portent ton drapeau  Je ne sais plus où aller tu es partout    Je suis malade  Complètement malade  Je verse mon sang dans ton corps  Et je suis comme un oiseau mort quand toi tu dors    Je suis malade  Parfaitement malade  Tu m'as privé de tous mes chants  Tu m'as vidé de tous mes mots  Pourtant moi j'avais du talent avant ta peau    Cet amour me tue  Si ça continue je crèverai seul avec moi  Près de ma radio comme un gosse idiot  Écoutant ma propre voix qui chantera    Je suis malade  Complètement malade  Comme quand ma mère sortait le soir  Et qu'elle me laissait seul avec mon désespoir    Je suis malade  C'est ça je suis malade  Tu m'as privé de tous mes chants  Tu m'as vidé de tous mes mots  Et j'ai le coeur complètement malade  Cerné de barricades  T'entends je suis malade"
83,Quand on N'A Que l'Amour,2:56,"Quand on n'a que l'amour  À s'offrir en partage  Au jour du grand voyage  Qu'est notre grand amour    Quand on n'a que l'amour  Mon amour toi et moi  Pour qu'éclatent de joie  Chaque heure et chaque jour    Quand on n'a que l'amour  Pour vivre nos promesses  Sans nulle autre richesse  Que d'y croire toujours    Quand on n'a que l'amour  Pour meubler de merveilles  Et couvrir de soleil  La laideur des faubourgs    Quand on n'a que l'amour  Pour unique raison  Pour unique chanson  Et unique secours    Quand on n'a que l'amour  Pour habiller matin  Pauvres et malandrins  De manteaux de velours    Quand on n'a que l'amour  À offrir en prière  Pour les maux de la terre  En simple troubadour    Quand on n'a que l'amour  À offrir à ceux-là  Dont l'unique combat  Est de chercher le jour    Quand on n'a que l'amour  Pour parler aux canons  Et rien qu'une chanson  Pour convaincre un tambour    Quand on n'a que l'amour  Pour tracer un chemin  À chaque carrefour    Alors, sans avoir rien  Que la force d'aimer  Nous aurons dans nos mains  Ma mie, le monde entier"
84,Que Sont Devenues Les Fleurs [Olympia 1974],3:18,"Que sont devenues les fleurs du temps qui passe? Que sont devenues les fleurs du temps passé? Les filles les ont coupées, elles en ont fait des bouquets Apprendrons-nous un jour? Apprendrons-nous jamais?  Que sont devenues les filles du temps qui passe? Que sont devenues les filles du temps passé? Elles ont donné leurs bouquets aux gars qu'elles rencontraient Apprendrons-nous un jour? Apprendrons-nous jamais?  Que sont devenus les gars du temps qui passe? Que sont devenus les gars du temps passé? À la guerre ils sont allés, à la guerre ils sont tombés Apprendrons-nous un jour? Apprendrons-nous jamais?  Que sont devenues les fleurs du temps qui passe? Que sont devenues les fleurs du temps passé? Sur les tombes elles ont poussées, d'autres filles vont les couper Apprendrons-nous un jour? Apprendrons-nous jamais?  "
85,Les Couleurs de l'Amour (Colour of My Love),3:28,L'amour c'est la couleur de ses yeux Quand il peint l'hiver en bleu Et soudain c'est l'été en Décembre L'amour c'est la couleur du bonheur Quand il habite mon cœur La couleur de notre vie ensemble  Quand il fait froid dans les rues de Paris Je me blottis dans les bras de l'amour Et pendant des jours on reste là Et le temps nous oublie Il peut pleuvoir le ciel est à l'orage Nous sommes en voyage  L'amour c'est la couleur de ma vie Quand il caresse mes nuits Près de lui les saisons se ressemblent L'amour c'est la couleur du bonheur Quand il habite mon cœur C'est la couleur de nos jours ensemble  Et si un jour il doit prendre le chemin Pour aller loin au-delà des nuages Vers d'autres rivages Je le suivrai sur la route sans fin Un arc-en-ciel m'emmène jusqu'à lui Au bout de la nuit  L'amour c'est la couleur de ses yeux Quand il peint l'hiver en bleu Et soudain c'est l'été en Décembre L'amour c'est la couleur du bonheur Quand il habite mon cœur La couleur de notre vie ensemble  L'amour c'est la couleur de ses yeux Quand il peint l'hiver en bleu Et soudain c'est l'été en Décembre L'amour c'est la couleur du bonheur Quand il habite mon cœur La couleur de notre vie ensemble  L'amour c'est la couleur de ses yeux Quand il peint l'hiver en bleu Et soudain c'est l'été en Décembre L'amour c'est la couleur du bonheur  
86,Le Clan des Siciliens,3:37,C'est dans une îleQu'ils étaient nésEn MéditerranéeLa SicileQuand les SiciliensSe sont retrouvésChacun s'en souvientA RomeC'était le grand soirIls sont arrivésDans leurs autos noiresLes hommesAvant que la luneAi fini sa rondeIls ont fait fortuneEn quelques secondesOui mais lorsqu'ils ont cherchéUn homme dans l'ombreAlors j'ai pleuréQuand les SiciliensOnt tiré sur luiChacun se souvientA RomeUne nuit{Instrumental}C'est dans une îleQu'il était néLe Clan SicilienDes Siciliens
87,Il Venait d'Avoir 18 Ans,2:57,"Il venait d'avoir dix-huit ans  Il était beau comme un enfant  Fort comme homme  C'était l'été évidemment  Et j'ai compté en le voyant  Mes nuits d'automne  J'ai mis de l'ordre à mes cheveux  Un peu plus de noir sur mes yeux  Ça l'a fait rire  Quand il s'est approché de moi  J'aurais donné n'importe quoi  Pour le séduire  Il venait d'avoir dix-huit ans  C'était le plus bel argument de sa victoire  Il ne m'a pas parlé d'amour  Il pensait que les mots d'amour  Sont dérisoires  Il m'a dit: ""J'ai envie de toi""  Il avait vu au cinéma ""Le Blé en herbe""  Au creux d'un lit improvisé  J'ai découvert, émerveillée  Un ciel superbe  Il venait d'avoir dix-huit ans  Ça le rendait presque insolent de certitude  Et pendant qu'il se rhabillait  Déjà vaincue, je retrouvais ma solitude  J'aurais voulu le retenir  Pourtant je l'ai laissé partir  Sans faire un geste  Il m'a dit: ""C'était pas si mal""  Avec la candeur infernale de sa jeunesse  J'ai mis de l'ordre à mes cheveux  Un peu plus de noir sur mes yeux  Par habitude  J'avais oublié simplement  Que j'avais deux fois dix-huit ans"
88,Je Me Sens Vivre,2:16,"Je ne savais pas pourquoi je vivais  Je ne savais pas quoi je servais  Maintenant, maintenant je le sais    Mes yeux ne sont faits que pour te regarder  Mes lèvres ne servent qu'à t'offrir mes baisers  Mon oreille à compter les battements de ton cœur  Et mes mains à saisir et garder ta chaleur    Et depuis lors je me sens vivre  Je me sens vivre parce que je t'aime  Et depuis lors je me sens vivre  Je me sens vivre parce que je t'aime    Parce que je t'aime  Parce que je t'aime  Parce que je t'aime  Suis aimée de toi    Mes yeux ne sont faits que pour voir ton réveil  Mes lèvres ne servent qu'à bercer ton sommeil  Mon épaule est formée pour le creux de tes bras  Et mon corps tout entier pour dormir avec toi    Et depuis lors je me sens vivre  Je me sens vivre parce que je t'aime  Et depuis lors je me sens vivre  Je me sens vivre parce que je t'aime    Parce que je t'aime  Parce que je t'aime  Parce que je t'aime  Suis aimée de toi"
89,Gigi in Paradisco,6:31,"Gigi in Paradisco Gigi in Paradisco Gigi, Gigi entra au paradis Déconcerté, pas sûr de lui Fallait-il seulement qu'il sourit Les anges étaient fous de Gigi Il donna des galas gratuits Les saints ont chanté toute la nuit Il leur parla de ses amis qui Un jour allaient rejoindre Gigi in Paradisco Gigi in Paradisco Va Gigi fais-nous un coin au paradis Une petite place qui resemble à l'Italie Gigi visita toutes les planètes Fît de Vénus sa discothèque Prît les étoiles comme projecteurs Chaque soir see'était le malheur Gigi, il chante il danse jusqu'au matin Do disco à ses vieux refrains Il est enfin devenu star Il nous attends tous les soirs Gigi in Paradisco Gigi in Paradisco Va Gigi fais-nous un coin au paradis Une petite place qui resemble à l'Italie Gigi in Paradisco Gigi in Paradisco Va Gigi fais-nous un coin au paradis Une petite place qui resemble à l'Italie "
90,Le Temps des Fleurs, ,"Dans une taverne du vieux Londres  Où se retrouvaient des étrangers  Nos voix criblées de joie montaient de l'ombre  Et nous écoutions nos cœurs chanter    C'était le temps des fleurs  On ignorait la peur  Les lendemains avaient un goût de miel   Ton bras prenait mon bras   Ta voix suivait ma voix   On était jeunes et l'on croyait au ciel   La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    Et puis sont venus les jours de brume  Avec des bruits étranges et des pleurs  Combien j'ai passé de nuits sans lune  A chercher la taverne dans mon cœur    Tout comme au temps des fleurs   Où l'on vivait sans peur   Où chaque jour avait un goût de miel   Ton bras prenait mon bras   Ta voix suivait ma voix   On était jeunes et l'on croyait au ciel   La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    Et ce soir je suis devant la porte  De la taverne où tu ne viendras plus  Et la chanson que la nuit m'apporte  Mon cœur déjà ne la connaît plus    C'était le temps des fleurs  On ignorait la peur  Les lendemains avaient un goût de miel   Ton bras prenait mon bras   Ta voix suivait ma voix   On était jeunes et l'on croyait au ciel   La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    La, la, la, la la  La, la, la, la la  La, la, la, la la"
91,Bambino,3:37,"Bambino  Bambino  Ne pleure pas, Bambino    Les yeux battus, la mine triste et les joues blêmes  Tu ne dors plus, tu n’es que l’ombre de toi-même  Seul dans la rue tu rôdes comme une âme en peine  Et tous les soirs sous sa fenêtre on peut te voir    Je sais bien que tu l’adores  (Bambino, bambino)  Et qu’elle a de jolis yeux  (Bambino, bambino)  Mais tu es trop jeune encore  (Bambino, bambino)  Pour jouer les amoureux    Et gratte, gratte sur ta mandoline  Mon petit Bambino  Ta musique est plus jolie  Que tout le ciel de l’Italie  Et canta, canta de ta voix câline  Mon petit Bambino  Tu peux chanter tant que tu veux  Elle ne te prend pas au sérieux    Avec tes cheveux si blonds  (Bambino, bambino)  Tu as l’air d’un chérubin  (Bambino, bambino)  Vas plutôt jouer au ballon  (Bambino, bambino)  Comme font tous les gamins    Tu peux fumer comme un Monsieur des cigarettes  Te déhancher sur le trottoir quand tu la guettes  Tu peux pencher sur ton oreille ta casquette  Ce n’est pas ça, qui dans son cœur, te vieillira    L’amour et la jalousie  (Bambino, bambino)  Ne sont pas des jeux d’enfant  (Bambino, bambino)  Et tu as toute la vie  (Bambino, bambino)  Pour souffrir comme les grands    Et gratte, gratte sur ta mandoline, mon petit Bambino  Ta musique est plus jolie  Que tout le ciel de l’Italie  Et canta, canta de ta voix câline  Mon petit Bambino  Tu peux chanter tant que tu veux  Elle ne te prend pas au sérieux    Si tu as trop de tourments  (Bambino, bambino)  Ne les garde pas pour toi  (Bambino, bambino)  Vas les dire à ta maman  (Bambino, bambino)  Les mamans c'est fait pour ça    Et là, blotti dans l’ombre douce de ses bras  Pleure un bon coup, et ton chagrin s’envolera"
92,Ti Amo [Je T'Aime],3:32,"Ti amo  Je t'aime  Ti amo  Je chante  Ti amo  Que je le veuille ou pas  Tout me ramène à toi  Rien qu'à toi    Ti amo  Un refrain  Ti amo  Un regard  Ti amo  Le regard d'un enfant, la caresse du vent  Oui c'est toi  Toi    Ma vie, mon ami mon Pierrot  Mon voyou, mon tombeau  Quitta à mourir un jour  Je veux mourir d'amour dans tes bras  Je t'ai donné ma mémoire  Et je suis dans ton lit  On écrira notre histoire  Regarde-moi  Petit soldat  Io ti amo    Desiro, ti amo  Cassiro ti amo  Quand tu ne m'aimes pas  Moi je t'aime déjà  Oui déjà  Combien de lits et de femmes  As-tu laissé derrière toi  Oublie que je suis ta femme  Regarde-moi,   Petit soldat    Io ti amo  Je t'aime  Ti amo  Je traîne, ti amo  Allelouia pour le train qui s'en va  Quand tu restes là  Tu viens goûter sur mes lèvres  Le vin léger de chez moi  Le bonheur prend la relève  Regarde-moi,   Petit soldat    Toi mon credo  Ti amo, mon ""drago""  Ti amo crescendo  Ti amo, ti amo, ti amo, ti amo, ti amo  Ti amo  Je t'aime  Ti amo  Je chante  Allelouia pour le train qui s'en va  Quand tu restes là  Ti amo   mon credo  Ti amo, mon ""drago""  Ti amo crescendo  Ti amo, ti amo, ti amo, ti amo, ti amo    Ti amo  Je t'aime  Ti amo  Je chante  Allelouia pour le train qui s'en va  Quand tu restes là  Ti amo   Je t'aime  Ti amo  Je chante  Ti amo  Ti amo, ti amo, ti amo, ti amo, ti amo"
93,Ti Amo, ,"Ti amo  Je t'aime  Ti amo  Je chante  Ti amo  Que je le veuille ou pas  Tout me ramène à toi  Rien qu'à toi    Ti amo  Un refrain  Ti amo  Un regard  Ti amo  Le regard d'un enfant, la caresse du vent  Oui c'est toi  Toi    Ma vie, mon ami mon Pierrot  Mon voyou, mon tombeau  Quitta à mourir un jour  Je veux mourir d'amour dans tes bras  Je t'ai donné ma mémoire  Et je suis dans ton lit  On écrira notre histoire  Regarde-moi  Petit soldat  Io ti amo    Desiro, ti amo  Cassiro ti amo  Quand tu ne m'aimes pas  Moi je t'aime déjà  Oui déjà  Combien de lits et de femmes  As-tu laissé derrière toi  Oublie que je suis ta femme  Regarde-moi,   Petit soldat    Io ti amo  Je t'aime  Ti amo  Je traîne, ti amo  Allelouia pour le train qui s'en va  Quand tu restes là  Tu viens goûter sur mes lèvres  Le vin léger de chez moi  Le bonheur prend la relève  Regarde-moi,   Petit soldat    Toi mon credo  Ti amo, mon ""drago""  Ti amo crescendo  Ti amo, ti amo, ti amo, ti amo, ti amo  Ti amo  Je t'aime  Ti amo  Je chante  Allelouia pour le train qui s'en va  Quand tu restes là  Ti amo   mon credo  Ti amo, mon ""drago""  Ti amo crescendo  Ti amo, ti amo, ti amo, ti amo, ti amo    Ti amo  Je t'aime  Ti amo  Je chante  Allelouia pour le train qui s'en va  Quand tu restes là  Ti amo   Je t'aime  Ti amo  Je chante  Ti amo  Ti amo, ti amo, ti amo, ti amo, ti amo"
94,Parle Plus Bas [Godfather],3:00,"Parle plus bas  Car on pourrait bien nous entendre  Le monde n'est pas prêt pour tes paroles tendres  Le monde n'est pas prêt pour nous  Il dirait tout simplement que nous sommes fous    Parle plus bas mais parle encore  De l'amour fou de l'amour fort  Parle plus bas  Car on pourrait bien nous surprendre  Tu sais très bien  Qu'il ne voudrait jamais comprendre  Que dans nos cœurs moi, j'ai trouvé  Ce que le monde refusait de nous donner    Parle plus bas mais parle encore  De l'amour fou de l'amour fort  Parle plus bas  Car on pourrait bien nous entendre  Tu sais très bien que nous ne pouvons rien attendre  De ceux qui ont fait des chansons  Sans un ""je t'aime"" où l'amour rime avec raison"
95,Un Po' d'Amore [Night in White Satin],4:18,"Una preghiera   Non va mai perduta   Vola leggera   Più in alto del cielo     Sopra una pietra   Lascoda del tempo  Oritrovato brevi parole     Io ti prego, io ti chiedo   Un po d'amore, un po d'amore     Sopra la pietra   Che il sole ha bruciato   Ora è nato   Un piccolo fiore   Questo vuol dire   Che ancora una volta  Il cielo ha sentito  Una voce che prega     E che chiede, e che chiede   Un po d'amore, un po d'amore per sè     Sopra la pietra   Ho seritto il mio nome   Un'ombra è venuta   E mi ha preso per man     Sembra che ora   Una voce lontana   Ripeta ancora   Queste brevi parole     Io ti prego, io ti chiedo   Un po d'amore, un po d'amore per me   Io ti prego, io ti chiedo   Un po d'amore, un po d'amore per me"
96,Vive Le Vent,1:34,"Oh! Vive le vent, vive le vent  Vive le vent d'hiver  Boule de neige et jour de l'an  Et bonne année grand-mère    Sur le long chemin  Tout blanc de neige blanche  Un vieux monsieur s'avance  Avec sa canne dans la main  Et tout là-haut le vent  Qui siffle dans les branches  Lui souffle la romance  Qu'il chantait petit enfant    Oh, Vive le vent, vive le vent  Vive le vent d'hiver  Qui s'en va sifflant, soufflant  Dans les grands sapins verts  Oh! Vive le temps, vive le temps  Vive le temps d'hiver  Boule de neige et jour de l'an  Et bonne année grand-mère  Joyeux, joyeux Noël  Aux mille bougies  Quand chantent vers le ciel  Les cloches de la nuit,  Oh! Vive le vent, vive le vent  Vive le vent d'hiver  Qui rapporte aux vieux enfants  Leurs souvenirs d'hier    Et le vieux monsieur  Descend vers le village,  C'est l'heure où tout est sage  Et l'ombre danse au coin du feu  Mais dans chaque maison  Il flotte un air de fête  Partout la table est prête"
97,Stivaletti Rossi,2:43,"These boots are made for walking and that's just what they'll do  One of these days these boots   Are going to walk all over you, walk all over you"
98,Ay ! mourir pour toiw/ Charles Aznavour, ,Ay mourir pour toi A l’instant où ta main me frôle Laisser ma vie sur ton épaule Bercé par le son de ta voix  Ay mourir d’amour T’offrir ma dernière seconde Et sans regret quitter le monde En emportant mon plus beau jour  Pour garder notre bonheur Comme il est là Ne pas connaître la douleur Par toi Et la terrible certitude De la solitude  Ay mourir pour toi Prendre le meilleur de nous-mêmes Dans le souffle de ton je t’aime Et m’endormir avec mes joies  Parle moi Console-moi J’ai peur du jour qui va naître Il sera le dernier peut-être Que notre bonheur va connaître  Serre-moi Apaise-moi Quand j’ai l’angoisse du pire Ne ris pas quand tu m’entends dire Qu’au fond mourir Pour mourir  Ay mourir d’amour A l’instant où ta main me frôle Laisser ma vie sur ton épaule Bercé par le son de ta voix  Ay mourir d’amour T’offrir ma dernière seconde Et sans regret quitter le monde En Emportant mon plus beau jour  Pour garder notre bonheur Comme il est là Ne pas connaître la douleur Par toi Et la terrible certitude De la solitude  Ay mourir pour toi Prendre le meilleur de nous-mêmes Dans le souffle de ton je t’aime Et m’endormir avec mes joies Mourir pour toi
